,corp_code,stock_code,corp_cls,corp_name,sector,product
1566,01601222,413630,K,유진스팩8호,금융 지원 서비스업,기업인수합병
1567,01678835,442130,K,유진스팩9호,금융 지원 서비스업,기업인수합병
1568,00131054,001200,Y,유진증권,금융 지원 서비스업,"유가증권 매매,중개,인수"
1569,00531014,084370,K,유진테크,특수 목적용 기계 제조업,실리콘질화막증착용LP-CVD
1570,00961774,179900,K,유티아이,전자부품 제조업,카메라 윈도우
1571,01110678,263050,K,유틸렉스,기초 의약물질 및 생물학적 제제 제조업,"면역항암 세포치료제, 면역항암 항체치료제"
1572,00145109,000100,Y,유한양행,의약품 제조업,"의약품(삐콤씨, 안티푸라민, 렉라자, 로수바미브, 코푸시럽 등), 생활용품(유한락스, 해피홈, 유한젠), 동물약품"
1573,00145190,003460,Y,유화증권,금융 지원 서비스업,증권업
1574,00843900,191410,K,육일씨엔에쓰,전자부품 제조업,IT용 Cover Glass
1575,00925374,372170,K,윤성에프앤씨,"구조용 금속제품, 탱크 및 증기발생기 제조업",2차전지용 믹싱시스템
1576,00145260,008730,Y,율촌화학,플라스틱제품 제조업,"연포장재,필름,골판지상자,합성수지,플라스틱일반성형제품 제조"
1577,00583026,072770,K,율호,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",무선인터넷플랫폼
1578,00145446,008250,Y,이건산업,나무제품 제조업,"컨테이너용합판,목재 파렛트,프레스우드 파렛트,가공목재,제재목 제조/부동산 임대"
1579,00184889,039020,K,이건홀딩스,제재 및 목재 가공업,창호
1580,00145464,025820,Y,이구산업,1차 비철금속 제조업,"동판.조,황동판.조,인청동판.조 제조,임가공/부동산 임대"
1581,00364847,067920,K,이글루,기타 정보 서비스업,"통합보안관리솔루션, 보안관제서비스"
1582,00145473,044960,K,이글벳,기타 전문 도매업,"아바텍,아목사실린사 등"
1583,01264872,303530,K,이노뎁,소프트웨어 개발 및 공급업,영상인식 및 데이터플랫폼 솔루션
1584,01341630,296640,K,이노룰스,소프트웨어 개발 및 공급업,"InnoRules, InnoProduct"
1585,01258710,302430,K,이노메트리,특수 목적용 기계 제조업,엑스레이검사 장비
1586,00565154,214320,Y,이노션,광고업,광고대행 및 광고물의 제작 등
1587,00462121,073490,K,이노와이어리스,통신 및 방송 장비 제조업,통신용 시험 및 계측장비
1588,01065679,215790,K,이노인스트루먼트,통신 및 방송 장비 제조업,기업 인수 합병
1589,01419135,344860,K,이노진,기타 화학제품 제조업,"탈모케어제품(볼빅), 피부케어제품(Dr.메디션)"
1590,01110182,246960,K,이노테라피,의료용품 및 기타 의약 관련제품 제조업,"의료용지혈제, 밀폐제 및 접착제"
1591,00494476,088390,K,이녹스,그외 기타 운송장비 제조업,"FPCB소재,반도체PKG소재,디스플레이소재,OLED소재"
1592,01237540,272290,K,이녹스첨단소재,전자부품 제조업,"FPCB소재, 반도체 및 디스플레이 소재"
1593,00353610,053350,K,이니텍,소프트웨어 개발 및 공급업,정보보안 및 인증솔루션
1594,00137289,041520,K,이라이콤,상품 중개업,TFT-LCD용 Back Light Unit
1595,01199189,264850,K,이랜시스,전자부품 제조업,비데도어락부품
1596,00206659,054210,K,이랜텍,전자부품 제조업,Battery Pack
1597,01142400,164060,K,이루다,의료용 기기 제조업,레이저 및 고주파 의료기기
1598,00390514,065440,K,이루온,소프트웨어 개발 및 공급업,이동통신 핵심망 및 서비스망 솔루션 개발 공급
1599,00544452,088260,Y,이리츠코크렙,부동산 임대 및 공급업,부동산투자회사
1600,00872984,139480,Y,이마트,종합 소매업,대형마트
1601,00694942,115610,K,이미지스,반도체 제조업,"터치스크린칩, 햅틱칩"
1602,00330424,078020,K,이베스트투자증권,금융 지원 서비스업,유가증권위탁매매
1603,00533924,131400,K,이브이첨단소재,전자부품 제조업,연성회로기판
1604,01135640,351330,K,이삭엔지니어링,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",공장자동화 설비제어
1605,00454399,080010,K,이상네트웍스,상품 중개업,기업간전자상거래서비스
1606,00526872,086890,K,이수앱지스,의료용품 및 기타 의약 관련제품 제조업,"항체치료제,효소치료제"
1607,00107613,007660,Y,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조"
1608,00145552,005950,Y,이수화학,기초 화학물질 제조업,"등유,알킬벤젠,윤활유,노말파라핀 제조,도매"
1609,00134565,015020,Y,이스타코,부동산 임대 및 공급업,부동산 분양/입시학원 운영
1610,00273420,047560,K,이스트소프트,소프트웨어 개발 및 공급업,"온라인게임(카발온라인),알툴즈S/W,스토리지S/W"
1611,00799070,900110,K,이스트아시아홀딩스,기타 금융업,"스포츠화, 스포츠의류"
1612,00400060,067010,K,이씨에스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컨택센터용교환시스템,업무용교환시스템"
1613,00480950,093230,Y,이아이디,기타 전문 도매업,"무선통신기기부품,전시용 핸드폰모형기(ADM) 제조"
1614,00530185,102710,K,이엔에프테크놀로지,기타 화학제품 제조업,LCD/반도체용 케미칼
1615,00389998,066980,K,이엔코퍼레이션,기타 정보 서비스업,온라인정보제공
1616,00469799,074610,Y,이엔플러스,일반 목적용 기계 제조업,소방자동차 제조
1617,00374020,063760,K,이엘피,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",OLED 패널검사기 등
1618,00616290,123570,K,이엠넷,광고업,온라인 검색광고 대행
1619,00475718,083470,K,이엠앤아이,플라스틱제품 제조업,OLED 유무기 소재 개발 및 판매
1620,00526951,095190,K,이엠코리아,특수 목적용 기계 제조업,CNC공작기계등
1621,00541163,091120,K,이엠텍,전자부품 제조업,"마이크로스피커,리시버"
1622,00145598,102460,Y,이연제약,의약품 제조업,"항생제,순환기제"
1623,00246417,039030,K,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기
1624,01274310,294090,K,이오플로우,의료용 기기 제조업,웨어러블 인슐린펌프
1625,00409140,088290,K,이원컴포텍,자동차 신품 부품 제조업,에어서스펜션 시트/일반고정형 시트/스프링서스펜션 시트
1626,00540605,084680,Y,이월드,귀금속 및 장신용품 제조업,"놀이시설 운영,입장료,식음료 소매,부동산 임대"
1627,01480568,353810,K,이지바이오,동물용 사료 및 조제식품 제조업,"자돈사료, 사료첨가제"
1628,01436628,350520,Y,이지스레지던스리츠,부동산 임대 및 공급업,"부동산투자, 취득, 매매, 임대"
1629,01394377,334890,Y,이지스밸류플러스리츠,부동산 임대 및 공급업,"부동산투자, 취득, 매매, 임대"
1630,00490090,099750,K,이지케어텍,소프트웨어 개발 및 공급업,의료정보시스템
1631,01140837,377330,K,이지트로닉스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",전력변환장치
1632,00242378,035810,K,이지홀딩스,동물용 사료 및 조제식품 제조업,지주회사
1633,00634728,092130,K,이크레더블,기타 정보 서비스업,"전자신용인증서비스(정보),소프트웨어 개발"
1634,00480756,096040,K,이트론,기타 전문 도매업,컴퓨터 및 주변장치 제조
1635,00788737,134060,K,이퓨쳐,"서적, 잡지 및 기타 인쇄물 출판업",Smart Phonics 등(외국어 어학교재)
1636,00145668,001840,K,이화공영,건물 건설업,도급공사
1637,00145686,000760,Y,이화산업,기타 전문 도매업,"염료(반응성염료,분산염료,범용염료,직접염료,산성염료),염료화성품,합성수지,고무 도매,제조"
1638,00145738,024810,K,이화전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",무정전전원공급장치
1639,00106881,014990,Y,인디에프,봉제의복 제조업,"여성의류,남성의류,캐쥬얼웨어 제조"
1640,00269922,041830,K,인바디,의료용 기기 제조업,정밀 체성분 분석기
1641,00367871,352940,K,인바이오,"비료, 농약 및 살균, 살충제 제조업","살균제, 살충제, 제초제 등"
1642,00409371,079950,K,인베니아,특수 목적용 기계 제조업,"Dry Etcher, 진공합착기, LCD Panel 검사장비, OLED용 진공합착기"
1643,01516456,389470,K,인벤티지랩,의약품 제조업,마이크로/나노 입자 기반 약물전달 플랫폼 및 관련 제품
1644,01243161,277410,K,인산가,기타 식품 제조업,죽염 및 죽염응용식품
1645,00375931,060150,K,인선이엔티,폐기물 처리업,건축폐기물처리
1646,00229021,033230,K,인성정보,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",넷트워크 관련 장비 및 솔루션
1647,00122825,006490,Y,인스코비,전기 통신업,"시계,스마트그리드,도소매,소프트웨어개발"
1648,00265421,037330,K,인지디스플레,전자부품 제조업,"TFT-LCDCHASSIS,TFT-LCDLAMPREFLECTOR,ICLEADFRAME,TRLEADFRAME"
1649,00641171,100030,K,인지소프트,소프트웨어 개발 및 공급업,"금융솔루션,동기화솔루션"
1650,00103510,023800,Y,인지컨트롤스,자동차 신품 부품 제조업,"자동차부품(터머스위치,터머스탯) 제조"
1651,00145862,034590,Y,인천도시가스,연료용 가스 제조 및 배관공급업,도시가스 공급/가스설비공사
1652,01013694,211050,K,인카금융서비스,보험 및 연금관련 서비스업,보험 판매
1653,00475976,083640,K,인콘,통신 및 방송 장비 제조업,영상보안장비 및 영상보안솔루션
1654,00819073,216050,K,인크로스,광고업,미디어렙서비스
1655,00226866,049070,K,인탑스,통신 및 방송 장비 제조업,"휴대용단말기 부품, 가전 부품, 자동차 부품, 의료기기 제품, 로봇 관련 제품 제조 등"
1656,00604426,119610,K,인터로조,의료용 기기 제조업,"콘텍트렌즈(소프트렌즈, 원데이렌즈, 하드렌즈 등)"
1657,00145914,017250,K,인터엠,영상 및 음향기기 제조업,음향기기
1658,00151368,129260,Y,인터지스,도로 화물 운송업,"화물운송,알선,하역"
1659,00369170,051370,K,인터플렉스,전자부품 제조업,연성회로기판(Flexible PCB)
1660,00479787,064290,K,인텍플러스,특수 목적용 기계 제조업,"LED 외관검사장비, 반도체 외관검사장비, 태양전지 외관검사장비등"
1661,00664181,189300,K,인텔리안테크,통신 및 방송 장비 제조업,"위성통신 안테나, 해상용 위성방송 수신안테나"
1662,00292434,048530,K,인트론바이오,기초 의약물질 및 생물학적 제제 제조업,"바이오 신약, 분자진단제품, 동물용항생제대체재"
1663,00180795,023810,Y,인팩,자동차 신품 부품 제조업,"자동차용 케이블,전자정보통신관련기기 제조,도매"
1664,00861997,175140,K,인포마크,통신 및 방송 장비 제조업,"웨어러블 디바이스, 모바일 라우터"
1665,00491415,115310,K,인포바인,전기 통신업,휴대폰인증서보관서비스(UBIKey)
1666,00243757,039290,K,인포뱅크,기타 정보 서비스업,"모바일메시징서비스,휴대폰단말기용S/W개발용역"
1667,00435969,071200,K,인피니트헬스케어,소프트웨어 개발 및 공급업,의료영상저장전송시스템(PACS)
1668,00482426,101930,K,인화정공,선박 및 보트 건조업,선박엔진부품
1669,01168383,249420,Y,일동제약,의약품 제조업,"아로나민, 후루마린, 큐란, 라비에트, 사미온 등"
1670,00146083,000230,Y,일동홀딩스,의약품 제조업,"의약품 제조,도매"
1671,00146232,013360,Y,일성건설,토목 건설업,"건축공사,토목공사,전기공사"
1672,00146214,003120,Y,일성신약,의약품 제조업,"의약품(항생제,화학료법제,항바이러스,근이완제,영양액륜) 제조,판매"
1673,01396676,333430,K,일승,선박 및 보트 건조업,환경장비
1674,00385415,068330,K,일신바이오,일반 목적용 기계 제조업,초저온냉동고및동결건조기
1675,00146269,003200,Y,일신방직,방적 및 가공사 제조업,"면사,P/C혼방사,P/C혼방직물,화섬사 제조,수출"
1676,00146296,007110,Y,일신석재,"건축자재, 철물 및 난방장치 도매업","건축석 제조,도소매/석공예,석공사"
1677,00146427,058450,K,일야,플라스틱제품 제조업,"컴퓨터, 복사기 등의 부품"
1678,00146454,007570,Y,일양약품,의약품 제조업,"일반의약품(원비디,영비천,아진탈,디세텔,노루모산),항암제(베타-이뮤난),전문의약품 제조,판매,수출입"
1679,00146560,019540,K,일지테크,자동차 신품 부품 제조업,"차체(라지에타, 팩케이지, 씨트 크로스, 대쉬 판넬)"
1680,00508274,081000,Y,일진다이아,기타 화학제품 제조업,"공업용 합성다이아몬드 제조,도매,수출입"
1681,00198697,020760,Y,일진디스플,반도체 제조업,"박막액정표시장치(TFT-LCD) 패널,LT(리튬탄탈에이트)웨이퍼,분말야금제품(초고압용공구),보석다이아몬드 제조,판매/종합건설"
1682,00683469,103590,Y,일진전기,절연선 및 케이블 제조업,
1683,00485177,094820,K,일진파워,전기 및 통신 공사업,"열교환기,압력용기"
1684,00972503,271940,Y,일진하이솔루스,그외 기타 운송장비 제조업,"수소승용용기, 매연저감장치 등"
1685,00146649,015860,Y,일진홀딩스,기타 금융업,"전기산업용기기(개폐기,차단기,배전반),자동화시스템,자동차엔진부품,절연전선,금구류,고압선,저압선 제조,판매/전기공사,가스절연차단기"
1686,00911955,226320,Y,잇츠한불,기타 화학제품 제조업,"스킨케어 베이직, 포인트 메이크업, 스킨케어 스페셜, 베이스 메이크업 등"
1687,01165739,950140,K,잉글우드랩,기타 화학제품 제조업,화장품OEM·ODM
1688,00261656,049550,K,잉크테크,기타 화학제품 제조업,"잉크젯프린터용 잉크카트리지, 재충전 잉크"
1689,01365038,389020,K,자람테크놀로지,반도체 제조업,"XGSPON, 기가와이어, 광트랜시버 등"
1690,01174038,254120,K,자비스,특수 목적용 기계 제조업,자동엑스레이검사장비
1691,00418379,043910,K,자연과환경,환경 정화 및 복원업,"스테인레스파이프, 다공성식생블록,조경원예자재"
1692,01020524,234920,K,자이글,가정용 기기 제조업,적외선 가열 조리기
1693,01264438,289220,K,자이언트스텝,"영화, 비디오물, 방송프로그램 제작 및 배급업","광고VFX, 영상VFX 및 리얼타임 콘텐츠 제작"
